id,name,price,original_price,discount,discount_rate,rating_average,review_count,short_description,all_time_quantity_sold,authors,categories,publisher_vn,book_cover,number_of_page,manufacturer
214186191,Những Kẻ Xuất Chúng (Tái Bản),99200,159000,59800,38,4.7,22,"Cuốn sách Những kẻ xuất chúng sẽ giúp bạn tìm ra câu trả lời thông qua các phân tích về xã hội, văn hóa và thế hệ của những nhân vật kiệt xuất như Bill Gates, Beatles và Mozart, bên cạnh những thất bạ...",265,['Malcolm Gladwell'],Sách doanh nhân,Alphabooks,Bìa mềm,416,Nhà Xuất Bản Thế Giới
13333355,Đọc Nhiều Nhớ Được Bao Nhiêu?,94400,118000,23600,20,4.7,58,"Bạn có nhớ hồi nhỏ mình từng đọc truyện tranh không? Và giờ nếu ai đó hỏi lại bạn nội dung của một bộ truyện tranh nào đó, chắc chắn bạn có thể kể một lèo gần như từ A – Z. Nhưng nếu ai đó hỏi bạn nội...",255,['Zion Kabasawa'],Sách tiếng Việt,Zenbooks,Bìa mềm,,
192048665,Vỡ lòng về tiền tệ Money for Beginners,127000,150000,23000,15,4.8,57,"“Ngay cả những người làm công việc liên quan đến tiền, như nhân viên ngân hàng, kế toán viên và các nhà kinh tế học, cũng không nhất trí được tiền thực sự là gì. Câu trả lời đơn giản nhất (nhưng có ch...",664,"['Eddie Reynolds', 'Matthew Oldham', 'Lara Bryan']","Sách tài chính, tiền tệ",Nhã Nam,Bìa cứng,130,Nhà Xuất Bản Thế Giới
140360874,Những Đòn Tâm Lý Trong Bán Hàng (Tái Bản),97300,139000,41700,30,0.0,0,"Những Đòn Tâm Lý Trong Bán Hàng (Psychology Of Selling) chính là nghệ thuật bán hàng mà Brian Tracy, một doanh nhân thành đạt, đúc rút từ chính câu chuyện khởi nghiệp của cuộc đời ông. Trong bán hàng...",3,['Brian Tracy'],Sách Marketing - Bán hàng ,Alphabooks,Bìa mềm,332,Nhà Xuất Bản Lao Động
421620,Em Phải Đến Harvard Học Kinh Tế (Tái Bản),85260,98000,12740,13,4.8,28,Em Phải Đến Harvard Học Kinh Tế (Tái Bản) Em phải đến Harvard học kinh tế là cuốn sách tường thuật và tổng kết lại những kinh nghiệm nuôi dạy con cái từ lúc lọt lòng cho đến khi thành tài của Lưu Vệ ...,196,['Lưu Vệ Hoa - Trương Hân Vũ'],Sách khởi nghiệp,Huy Hoàng Bookstore,Bìa mềm,459,
216226700,Hơi Thở Con Sen,124100,199000,74900,38,5.0,11,"Sự lên ngôi của content là một điều tất yếu, là xu hướng lâu dài mà không ai có thể đứng ngoài. Dù bạn muốn tiến xa ở bất cứ vị trí nào trong Digital Marketing, kiến thức content vẫn là thứ mà bạn phả...",227,['Phùng Thái Học'],Sách Marketing - Bán hàng ,Alphabooks,Bìa mềm,276,Nhà Xuất Bản Thế Giới
262654791,ART DIRECTION - Art Director và hành trình định hướng hình ảnh trong chiến dịch quảng cáo,206000,285000,79000,28,5.0,1,"“Sáng tạo không rào cản” - hành trang không thể thiếu nếu bạn đang muốn bước chân vào ngành quảng cáo, rèn luyện kỹ năng và tư duy sáng tạo để phát triển xa hơn trong ngành.Bộ sách “Sáng tạo không rà...",12,['Nik Mahon'],Sách Marketing - Bán hàng ,Rio Book,Bìa mềm,184,Nhà Xuất Bản Dân Trí
43859629,Người giàu nhất thành Babylon - phiên bản đầy đủ thêm 2 chương mới,59000,80000,21000,26,4.8,396,"Phiên bản sách này phiên bản đầy đủ nhất, với tổng cộng 10 chương so với chỉ 8 chương của những phiên bản khác. Trong số đó là một chương rất hiếm nói về 5 tấm bảng đất sét ở thành Babylon, được kể th...",2597,['George S. Clason'],Bài học kinh doanh,Ecoblader,Bìa mềm,168,Nhà Xuất Bản Kinh Tế TPHCM
2429811,Tư Duy Phản Biện,68000,85000,17000,20,4.8,180,"TƯ DUY PHẢN BIỆNTư duy phản biện là chìa khóa để bạn thoát khỏi những lối mòn trong suy nghĩ, giúp bạn giải quyết các vấn đề khó khăn một cách sáng tạo và hiệu quả hơn. Cuốn sách ""Tư duy phản biện"" đ...",886,['Zoe McKey'],Sách tiếng Việt,1980 Books,Bìa mềm,172,
176824195,"Cách Quản Trị Của Amazon (Working Backwards: Insights, Stories, And Secrets From Inside Amazon)",142700,205000,62300,30,5.0,26,"Với khởi đầu khiêm tốn như một công ty nhỏ bán sách trực tuyến, A, Inc hiện nay đã trở thành một công ty công nghệ đa quốc gia với hàng triệu nhân viên, là thị trường thương mại điện tử lớn nhất thế g...",332,"['Colin Bryar', 'Bill Carr']","Sách quản trị, lãnh đạo",Viện Quản lý PACE,Bìa mềm,352,Nhà Xuất Bản Tổng hợp TP.HCM
39521136,Để Hiệu Quả Trong Công Việc (Tái Bản 2019),41600,52000,10400,20,4.7,13,"Bất cứ ai khi bước chân vào môi trường kinh doanh cũng đều bị dòng chảy công việc cuốn theo. Có vô số nhiệm vụ, mục tiêu đang chờ đợi bạn phải thực hiện trong một khoảng thời gian giới hạn. Vì vậy, kh...",136,['Brian Tracy'],Sách tiếng Việt,First News - Trí Việt,Bìa mềm,128,Nhà Xuất Bản Tổng hợp TP.HCM
198889496,Tài Chính Cá Nhân Dành Cho Người Việt Nam (2022),150000,200000,50000,25,5.0,15,"    Tài Chính Cá Nhân Dành Cho Người Việt Nam (2022)   Cuốn sách “Tài chính cá nhân dành cho người Việt Nam” và bộ bài giảng trực tuyến tặng kèm, gồm tất cả những nội dung về tài chính cá nhân.  ...",156,['Lâm Minh Chánh'],Root,CÔNG TY CỔ PHẦN ĐÀO TẠO QUẢN TRỊ KINH DOANH BIZUNI,,,Nhà Xuất Bản Phụ Nữ Việt Nam
44976191,Economix - Các Nền Kinh Tế Vận Hành (Và Không Vận Hành) Thế Nào Và Tại Sao?,121600,152000,30400,20,4.8,52,"Economix - Các Nền Kinh Tế Vận Hành (Và Không Vận Hành) Thế Nào Và Tại Sao?Nếu các bạn từng tìm cách hiểu những khái niệm kinh tế qua việc đọc vô số giáo trình kinh tế học, nhưng vẫn thấy thật khó hìn...",344,['Michael Goodwin'],Bài học kinh doanh,Nhã Nam,Bìa mềm,310,Nhà Xuất Bản Dân Trí
201877500,"Wyckoff 2.0: Tìm hiểu chuyên sâu về cấu trúc, hồ sơ khối lượng và dòng chảy lệnh trên thị trường",499000,499000,0,0,5.0,85,Wyckoff 2.0 – Cuốn sách mang tính đột phá mới cho hệ thống giao dịch theo phương pháp WyckoffPhương pháp Wyckoff là một phương pháp được rất nhiều nhà đầu tư trên thế giới sử dụng và được chứng minh ...,629,['Rubén Villahermosa Chaves'],"Sách tài chính, tiền tệ",CÔNG TY TNHH HAPPY LIVE,Bìa rời,348,Nhà Xuất Bản Thế Giới
199692508,"Basic Economics: Kinh tế học cơ bản, a bờ cờ, kinh tế học nhập môn cho nhà đầu tư",569000,569000,0,0,5.0,153,"Kinh tế học là gì? Nền kinh tế là gì?Nếu bạn đang cho rằng:– Kinh tế học là môn học chuyên ngành? – Kinh tế học là một môn học khó hiểu?–  Những chính sách về kinh tế từ đâu mà có, nó phục vụ cho ...",994,['Thomas Sowell'],"Sách tài chính, tiền tệ",CÔNG TY TNHH HAPPY LIVE,Bìa rời,750,Nhà Xuất Bản Thế Giới
197214000,Lý Gia Thành và Trường Giang,106500,180000,73500,41,4.8,6,"Nguồn vốn là huyết mạch, là cội nguồn sinh mệnh. Tín nghĩa và thành thật là xương sống của doanh nghiệp, thậm chí, nó còn quan trọng hơn cả sinh mệnh. Đó là tôn chỉ trong kinh doanh của Lý Gia Thành v...",57,['Rick Riordan'],Sách doanh nhân,Chibooks,Bìa mềm,352,Nhà Xuất Bản Lao Động
204027453,"Giá Trong Chiến Lược Kinh Doanh - Đắt Mà Bán Chạy, Rẻ Mà Có Lãi",58800,80000,21200,27,5.0,15,"Giá trong chiến lược kinh doanh Giá cả là yếu tố quan trọng luôn được người tiêu dùng xem xét khi quyết định mua sản phẩm. Vì vậy, khi đưa một sản phẩm ra thị trường, bạn luôn cần cân nhắc xem giá cả...",255,['Hidenobu Senga'],Bài học kinh doanh,Minh Long,Bìa mềm,228,Nhà Xuất Bản Thanh Niên
49745197,Pomodoro - Tuyệt Chiêu Quản Trị Thời Gian,79200,99000,19800,20,5.0,45,"Một phương pháp đơn giản được áp dụng bởi hàng triệu người trên Thế Giới ! Phương pháp giúp bất kỳ ai cũng có thể nâng cao khả năng tập trung, tăng hiệu suất làm việc!POMODORO là phương pháp quản trị...",596,['Francesco Cirillo'],Root,Gieobooks,Bìa mềm,172,Nhà Xuất Bản Lao Động
49204092,"Tái Tạo Tổ Chức: Phá Vỡ Rào Cản, Thổi Bùng Sinh Khí (Tái Bản)",148200,190000,41800,22,4.7,51,"Chỉ trong vòng một thế kỷ, những triết lý kinh doanh của Henry Ford đã tạo nên một nền công nghiệp sản xuất hàng hóa và dịch vụ phát triển rực rỡ trên toàn cầu, ảnh hưởng sâu sắc đến các tổ chức và mỗ...",509,['Frederic Laloux'],Sách tiếng Việt,Saigon Books,Bìa mềm,208,Nhà Xuất Bản Thế Giới
69219921,"OKRs - Hiểu Đúng, Làm Đúng - Cách Để Áp Dụng Thành Công OKRs Ngay Từ Đầu",239000,239000,0,0,5.0,20,"OKRs, Hiểu đúng, làm đúng - Cách để áp dụng thành công OKRs ngay từ đầuĐặc điểm của “OKRs, Hiểu đúng, làm đúng”:- “Hướng dẫn thực hành OKRs”; Giải tỏa các hiểu nhầm về OKRs và giúp thực hiện thành c...",169,['Mai Xuân Đạt'],Sách kỹ năng làm việc,Alphabooks,Bìa mềm,196,Nhà Xuất Bản Công Thương
171556602,2030: Những Xu Hướng Lớn Sẽ Định Hình Thế Giới Tương Lai (Tái Bản Lần 1),177000,209000,32000,15,5.0,176,"THẾ GIỚI MÀ BẠN BIẾT SẮP KẾT THÚC, BẠN SẼ CHUẨN BỊ GÌ CHO NHỮNG ĐIỀU XẢY RA TIẾP THEO?Đến năm 2030, thế giới đó sẽ khác:Ông bà sẽ nhiều hơn cháu chắtGiới trung lưu châu Á và châu Phi Hạ Sahara sẽ c...",1604,['Mauro F. Guillén'],Sách kinh tế học,Phương Nam Book,Bìa mềm,432,Nhà Xuất Bản Thế Giới
56757447,Tiền Đẻ Ra Tiền: Đầu Tư Tài Chính Thông Minh,91100,139000,47900,34,4.8,550,"TIỀN ĐẺ RA TIỀN : Đầu tư tài chính thông minh – Bí quyết thành công của triệu phú AnhTrong cuộc sống ở thế kỉ XXI, tiền là một thứ quá quan trọng, quá thiết yếu đến mức không thể cứ mặc các chuyên gi...",3041,['Ducan Bannatyne'],"Sách tài chính, tiền tệ",BIZBOOKS,Bìa mềm,296,Nhà Xuất Bản Hồng Đức
128649312,21 Nguyên Tắc Tự Do Tài Chính (Tái Bản),38000,55000,17000,31,5.0,150,Không ai tốt bằng bạn và không ai thông minh hơn bạn. Những người thành công đơn giản là những người bình thường đã luyện tập và áp dụng thành công 21 nguyên tắc này để đạt được tự do tài chính. Và bạ...,1539,['Brian Tracy'],"Sách tài chính, tiền tệ",Thái Hà,Bìa mềm,106,Nhà Xuất Bản Công Thương
57110087,Siêu Cò – How To Be A Power Connector,249000,249000,0,0,4.8,2220,"Một câu nói nổi tiếng trong tiếng Tây Ban Nha “Nói cho tôi biết bạn chơi với ai, và tôi sẽ nói cho bạn biết bạn là người thế nào” hay Người Việt cũng có rất nhiều câu nói tương tự: “Đi với bụt mặc áo ...",13178,['Judy Robinett'],Bài học kinh doanh,CÔNG TY TNHH HAPPY LIVE,Bìa cứng,352,Nhà Xuất Bản Thế Giới
73810559,Combo 3 Cuốn: Hiệu Ứng Chim Mồi Tập 1 + 2 + 3,194000,265000,71000,27,5.0,352,"Bộ combo Hiệu ứng chim mồi Tập 1-2-3 trong hộp Ecoblader, với lời giới thiệu:Người ta hay coi lý thuyết và kinh nghiệm thực tiễn là hai thứ hoàn toàn đối nghịch nhau. Người đi theo hướng lý thuyết th...",1839,"['Quốc Khánh', 'Hạo Nhiên']",Sách Marketing - Bán hàng ,Ecoblader,Bìa mềm,,Nhà Xuất Bản Kinh Tế TPHCM
116406678,Quản Lý Nghiệp (Tái Bản),40700,59000,18300,31,5.0,109,Quản lý Nghiệp (Karmic Management) là cuốn sách được chờ đợi rất lâu sau cuốn Năng đoạn Kim cương đã ra đời cách đây 10 năm - một trong những cuốn sách kinh doanh được ưa chuộng và đã được dịch ra hơn...,1909,"['Geshe Michael Roach', 'Lama Christie McNally', 'Michael Gordon']",Bài học kinh doanh,Thái Hà,Bìa mềm,159,Nhà Xuất Bản Lao Động
1750249,Phân Tích Chứng Khoán,363900,499000,135100,27,4.8,104,"Phân Tích Chứng Khoán là một trong những cuốn sách tài chính có ảnh hưởng nhất thế giới từng được viết ra. Với hơn một triệu bản được bán ra thông qua năm phiên bản trước, Phân tích chứng khoán đã cun...",428,"['Benjamin Graham', 'David L. Dodd']",Sách kỹ năng làm việc,Alphabooks,Bìa cứng,828,
56047341,Sách Bẻ Khóa Bí Mật Triệu Phú (Tái Bản),88000,88000,0,0,4.3,8,Tại sao lại có nhiều người quan tâm tới những buổi nói chuyện của chúng tôi đến vậy? Bởi vì chúng tôi đã khám phá ra ai mới thực sự là người giàu có. Và quan trọng hơn cả là chúng tôi chỉ ra được cái ...,55,['.'],Sách tiếng Việt,First News - Trí Việt,Bìa mềm,208,Nhà Xuất Bản Tổng hợp TP.HCM
37699900,13 Nguyên Tắc Nghĩ Giàu Làm Giàu - Think And Grow Rich (Tái Bản 2019),72000,110000,38000,35,5.0,31,"13 Nguyên Tắc Nghĩ Giàu Làm Giàu là cuốn sách “chỉ dẫn” duy nhất chỉ ra những nguồn lực bạn phải có để thành công. Cuốn sách sẽ giúp bạn trở nên giàu có, làm giàu thêm cho cuộc sống của bạn trên tất c...",275,['Napoleon Hill'],Sách kỹ năng làm việc,Thái Hà,Bìa mềm,399,Nhà Xuất Bản Lao Động
96867790,Xuất Nhập Khẩu Thực Chiến (Tặng kèm 06 tháng Account kho tài liệu),590000,590000,0,0,4.8,185,Nếu bạn đang tìm kiếm hệ thống kiến thức Xuất nhập khẩu toàn diện và những kinh nghiệm làm Xuất nhập khẩu đắt giá thì đây chính là cuốn sách bạn không thể bỏ qua.CÓ PHẢI BẠN ĐANG MONG MUỐN:- Học ngh...,1057,['Phạm Ngọc Anh'],Bài học kinh doanh,NXB Tài Chính,Bìa mềm,480,Nhà Xuất Bản Tài Chính
205001886,Lý Gia Thành - Thành Công Không Phải Ngẫu Nhiên,106300,145000,38700,27,5.0,14,"Lý Gia Thành là người dân tộc Hán. Nguyên quán: Triều An, Triều Châu, Quảng Đông. Ông là người sáng lập và là Chủ tịch Hội đồng Quản trị của Trường Giang Thực Nghiệp (Cheung Kong Holdings). Lý Gia Th...",133,['Bích Phương'],Bài học kinh doanh,Nhà sách Minh Thắng,Bìa mềm,392,Nhà Xuất Bản Dân Trí
96616370,Con Đường Trở Thành Freelance Writer - Tôi Đã Kiếm 800.000.000 Một Năm Từ Viết Lách Như Thế Nào? (Tái Bản),165000,220000,55000,25,5.0,19,Con đường trở thành Freelance Writer - Tôi đã kiếm 800.000.000 một năm từ viết lách như thế nào?Lộ trình hướng dẫn đầy đủ từ cơ bản đến chuyên nghiệp cho Freelance Writer với 20 năm tích lũy của tác...,102,['Linh Phan'],Sách Marketing - Bán hàng ,Rio Book,Bìa mềm,256,Nhà Xuất Bản Lao Động
45321594,Nghệ Thuật Bán Hàng Của Người Hướng Nội,96000,119000,23000,19,4.8,375,"Bạn là người nhút nhát, không biết cách hoặc không muốn thể hiện bản thân?Bạn làm công việc bán hàng nên phải thường xuyên tiếp xúc với những người lạ và phải khiến cho họ tin tưởng bạn?Giải pháp cho...",3494,"['Matthew Pollard', 'Derek Lewis']",Sách kỹ năng làm việc,Nhã Nam,Bìa mềm,220,Nhà Xuất Bản Thế Giới
198197156,Kiểm Soát Chi Phí Mua Hàng Và Quản Lí Nhà Cung Cấp,161600,220000,58400,27,5.0,11,"Trạng thái lí tưởng trong vận hành doanh nghiệp là gì? “Mua vào rẻ, bán ra đắt, các khâu trung gian không lãng phí thất thoát”, dường như câu nói này rất đơn giản nhưng lại diễn tả một cách trực quan ...",123,['Chu Vân'],Sách Marketing - Bán hàng ,Minh Long,Bìa mềm,592,Nhà Xuất Bản Thanh Niên
48629556,Dạy Con Làm Giàu (Tập 2) - Sử Dụng Đồng Vốn (Tái Bản 2020),80000,120000,40000,33,5.0,1417,Bạn đang đi học? Bạn vừa ra trường và chưa có việc làm? Bạn đang làm việc với mức lương ổn định? Bạn đang làm cho một công ty tư nhân tư nhân? Bạn là một chủ doanh nghiệp nhỏ? Bạn muốn được thoải mái ...,10573,['Robert T. Kiyosaki'],Sách tiếng Việt,NXB Trẻ,Bìa mềm,,NXB Trẻ
67991610,Muốn Thành Công Nói Không Với Trì Hoãn – 21 Nguyên Tắc Vàng Đập Tan Sự Trì Hoãn,81600,96000,14400,15,4.8,73,"Muốn thành công nói không với trì hoãn – 21 nguyên tắc vàng đập tan sự trì hoãn Bất kỳ lý do thuyết phụ nào cũng là vô ích, và hoàn thành là điểm đến cuối cùng. Tìm kiếm thêm lý do, mọi thứ sẽ không ...",385,['Damon Zahariades'],Sách kỹ năng làm việc,BIZBOOKS,Bìa mềm,204,Nhà Xuất Bản Hồng Đức
